location,date,text,polarity,subjectivity
California,2020-02-28,WHAT THE HELL DOES D TRUMP REALLY UNDERSTAND ABOUT THIS PANDEMIC REALLY SEEMS LIKE TRUMP WANTS PEOPLE TO DIE OVER HIS DESIRE TO WIN ANOTHER FOUR YEARS fours years of another do little administration VOTE TRUMP GONE Veteran,0.20208333333333336,0.2333333333333333
California,2020-03-02,Once again if you know how to read scientific papers this one you absolutely HAVE to read Structure of the Fusion Core and Inhibition of Fusion by a Heptad Repeat Peptide Derived from the S Protein of Middle East Respiratory Syndrome Coronavirus What s left of the fusion protein once that extra part is cut off will have something called a fusion peptide And actually that fusion peptide part is a very good target for just a general anti coronavirus antibody They re HR1 heptad repeat 1 and HR2 It s the wrong antibody,0.08249999999999999,0.41000000000000003
California,2020-03-03,Results from October 20 Big Bear Testing Event San Bernardino County Remains in Purple Tier City Continues to Pursue Designation of Sub Regions in San Bernardino County New City update now available here,0.1787878787878788,0.3181818181818182
California,2020-03-04,I agree with Those graphics are great way to explain to people the risk of indoor transmission of COVID 19 New Research Points to the People s Liberation Army Hospital in Wuhan China as the Origin for the Worldwide Coronavirus Pandemic ATOS biotech CoronaVirusUpdates CoronavirusPandemic china COVID19 drquay stockstowatch CoronavirusOutbreak stocks Dude seek help My 63 years old mom and I flew at the height of the pandemic without a mask and with my three children We just traveled across half this country without masks many of the hot spots for Covid We stayed in hotels with non masked people I ve been to water parks New Research Points to the People s Liberation Army Hospital in Wuhan China as the Origin for the Worldwide Coronavirus Pandemic ATOS biotech CoronaVirusUpdates CoronavirusPandemic china COVID19 drquay stockstowatch CoronavirusOutbreak stocks Alexa been keeping a bitch right ALL pandemic,0.25522186147186143,0.4889339826839827
California,2020-03-05,Jared Kushner bragged in April that Trump was taking the country back from the doctors CNNPolitics TRUMP ADMITS HE HAD CAUSED A COMPLETE HOSTILE TAKEOVER OF THE REPUBLICAN PARTY WHEN HE BECAME THEIR NOMINEE ADVISE YOU TO READ THE ARTICLE BE CAREFUL WHAT YOU WISH FOR YOU MAY GET IT Jared Kushner bragged Donald Trump was getting country back from the doctors in April The Independent WOW Jared Kushner bragged Donald Trump was getting country back from the doctors in April He s intentionally spreading coronavirus We all know it Ask him that Ask him why he s intentionally spreading COVID He knows the dangers amp continues to have COVID rallies TrumpsAmerica where racists are spreading like Coronavirus He s busy spreading coronavirus instead of containing it Like all typical CULT LEADERS they kill off their followers first,0.028333333333333332,0.36583333333333334
California,2020-03-06,Ain t no way in hell Im buying a plate from a stranger during a pandemic Bitches nails be dirty underneath y all too trusting,-0.6,0.8
California,2020-03-10,You said it was over You act like it s over but soon you will be over Trump admin s Covid 19 testing chief warns that local governments may be forced to impose draconian measures if Americans don t start taking safety precautions seriously as the coronavirus crisis worsens We have got your Covid 19 testing needs covered We offer rapid testing with the average turnaround time of 2 3 days Schedule online or call 818 346 4300 covidtest You said it was over You act like it s over but soon you will be over Trump admin s Covid 19 testing chief warns that local governments may be forced to impose draconian measures if Americans don t start taking safety precautions seriously as the coronavirus crisis worsens,-0.20238095238095238,0.30476190476190473
California,2020-03-12,Utah is having a coronavirus spike just as AG Reyes hopes to blow up the state s healthcare Reyes will probably win re election but I don t think his pro death anti healthcare policy will be a winner,0.8,0.4
California,2020-03-13,At Osher Mini Med School UCSF scientists invite you inside their work to learn what is known about the current pandemic what lays ahead and the implications of lessons learned on future medical treatments Weds at 7pm PT More here We ve voted early in a state that is sure to be won by Biden and Harris California hasn t gone for the GOP since Reagan I hope that everyone who hasn t been left lying in the gutters due to the pandemic and the economy can donate enough to flip some states I am barely afloat BlackMen are being gunned down in the street like dogs and Kanye West is giving people directions on how to write his name in on the ballot for President while he and his wife spirit their closest 3 dozen friends away to an island for a White Privilege Pandemic Getaway At Osher Mini Med School UCSF scientists invite you inside their work to learn what is known about the current pandemic what lays ahead and the implications of lessons learned on future medical treatments Weds at 7pm PT More here,0.08246527777777779,0.2814236111111111
California,2020-03-14,I loved all the guests Dorothy invited but I think I m crowning ep 4 my favorite because Dorothy is the interview subject and her perspective is so good to hear,0.4333333333333333,0.6833333333333333
California,2020-03-15,Jared Kushner bragged in April that Trump was taking the country back from the doctors,0.0,0.0
California,2020-03-18,The mysoginy is blatant GOPHypocrisy GOPHypocrisy Prolife Party cries about FakeNews lies about accomplishments of 1st term like ending pandemic after record breaking weekend GOPSuperSpreaders,-0.5,0.5
California,2020-03-20,In today s COVID Minute local McKinleyville High School student Yaretzi Solano shares her tips for enjoying life during the COVID 19 pandemic Watch the video to learn more or for local COVID information visit Oct 28 2020 No New Cases Reported Today Humboldt County s confirmed COVID 19 case count remains at 568 with no new cases to report today There has been one additional hospitalization reported HumboldtTogether HumCoCOVID The White House s science policy office on Tuesday ranked ending the Covid 19 pandemic atop the list of President Donald Trump s top first term accomplishments Oct 27 2020 One New Case Reported Today Humboldt County s confirmed COVID 19 case count now stands at 568 after one new case was reported today HumboldtTogether HumCoCOVID Fauci said the first wave of the coronavirus infections in the U S never entirely ended and called the current upticks in COVID 19 cases across the nation only an elongated and an exacerbation of the original first wave Sounds like flatten the curve Great strategy buffoon In today s COVID Minute local McKinleyville High School student Yaretzi Solano shares her tips for enjoying life during the COVID 19 pandemic Watch the video to learn more or for local COVID information visit The White House s science policy office on Tuesday ranked ending the Covid 19 pandemic atop the list of President Donald Trump s top first term accomplishments,0.22177115987460816,0.4467763845350052
